google.com,,,,
01:35:54.668,GET http://im-x.jd.com/dsp/np,217,[Image],54 ms
01:35:54.668,GET http://img1.360buyimg.com/imgb/s280x280_jfs/t2383/200/772697490/28681/2d054d7c/5629a3d7N519afd71.jpg,6368,[Image],67 ms
01:35:57.669,GET http://im-x.jd.com/dsp/np,217,[Image],68 ms
01:35:57.670,GET http://img1.360buyimg.com/imgb/s280x280_jfs/t1381/40/1124277747/155756/a228b66b/55bb3a98N9081dc8b.jpg,17579,[Image],109 ms
01:36:00.668,GET http://im-x.jd.com/dsp/np,217,[Image],52 ms
01:36:00.669,GET http://img1.360buyimg.com/imgb/s280x280_jfs/t3856/200/1073495270/140286/88acdd1a/586a0fbeN0c77db35.jpg,13278,[Image],48 ms
,,,,
yahoo.com,,,,
Time,Request,Resp. Size,Analysis,Total time
02:14:57.408,GET http://www.yahoo.com/,100965,[HTML],119 ms
02:14:57.557,GET https://www.yahoo.com/,101319,[HTML],366 ms
02:14:57.998,GET https://www.yahoo.com/sy/zz/combo,22622,[TXT],152 ms
02:14:57.998,GET https://www.yahoo.com/sy/os/fp/atomic-css.a3a14760.css,19419,[TXT],111 ms
02:14:58.047,GET https://www.yahoo.com/sy/zz/combo,39341,[TXT],164 ms
02:14:58.072,GET https://www.yahoo.com/sy/rq/darla/2-9-9/js/g-r-min.js,83870,[JavaScript],218 ms
02:14:59.314,GET https://www.yahoo.com/sy/uu/api/res/1.2/N.FBlCwN0PqNFv13kCCYtQ--/Zmk9c3RyaW07aD0xNjA7cHlvZmY9MDtxPTgwO3c9MzQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/nn/fp/rsz/021417/images/smush/1spicer-flynnNTK_1404x756_1487098710.jpg.cf.jpg,11983,[Image],124 ms
02:14:59.314,GET https://www.yahoo.com/sy/uu/api/res/1.2/UIuBLCdreNl_1EwRzZ5Z9A--/Zmk9c3RyaW07aD0zNzg7cHlvZmY9MDtxPTk1O3c9NjcyO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/nn/fp/rsz/021417/images/smush/axl1_1404x756_1487111886.jpg.cf.jpg,101552,[Image],71 ms
02:14:59.315,GET https://www.yahoo.com/sy/uu/api/res/1.2/63ew4AcbXZEA_J7lEhDkOA--/Zmk9c3RyaW07aD0xNjA7cHlvZmY9MDtxPTgwO3c9MzQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/nn/fp/rsz/021417/images/smush/trumpbrand_1404x756_1487105695.jpg.cf.jpg,13473,[Image],125 ms
02:14:59.315,GET https://www.yahoo.com/sy/uu/api/res/1.2/myiDfGEUSdd5f5mQRo1nEw--/Zmk9c3RyaW07aD0xNjA7cHlvZmY9MDtxPTgwO3c9MzQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/nn/fp/rsz/021417/images/smush/jeter-si-acc_1404x756_1487094526.jpg.cf.jpg,12682,[Image],124 ms
02:14:59.316,GET https://www.yahoo.com/sy/uu/api/res/1.2/XoQRpzmpjg0RrV9cB3aZTw--/Zmk9c3RyaW07aD0xNjA7cHlvZmY9MDtxPTgwO3c9MzQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/nn/fp/rsz/021417/images/smush/santana_beyonce-ntk_1404x756_1487116267.jpg.cf.jpg,18427,[Image],126 ms
02:14:59.316,GET https://www.yahoo.com/sy/uu/api/res/1.2/qjq9NYCUxV0ZQL3A9jwt9g--/Zmk9c3RyaW07aD0xNjA7cHlvZmY9MDtxPTgwO3c9MzQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/nn/fp/rsz/021417/images/smush/meeks1_1404x756_1487103724.jpg.cf.jpg,14202,[Image],262 ms
02:14:59.317,GET https://www.yahoo.com/sy/uu/api/res/1.2/dnui6Ot8bamZqVf5aoJEUQ--/Zmk9c3RyaW07aD0yMTQ7cHlvZmY9MDtxPTgwO3c9MzgwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://slingstone.zenfs.com/offnetwork/d16fe1b3fe6f7d14b0c1d8d6c021481c,11639,[Image],126 ms
02:14:59.318,GET https://www.yahoo.com/sy/uu/api/res/1.2/evEwOc7yCJVN2VG52tKIqQ--/Zmk9c3RyaW07aD0xOTg7cHlvZmY9MDtxPTgwO3c9MzgwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/av/curveball/ads/pr/RESIZE_AND_CROP/1200x627/806208192064a6ed83ed95035371b3ce.jpeg,8563,[Image],125 ms
02:14:59.318,GET https://www.yahoo.com/sy/uu/api/res/1.2/ZbTcODXPmujF7laNcVqqLg--/Zmk9c3RyaW07aD0zODY7cHlvZmY9MDtxPTgwO3c9NDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en-US/homerun/popular_mechanics_642/262d7b2697dadb8abb003f8f3d07980f,42241,[Image],261 ms
02:14:59.319,GET https://www.yahoo.com/sy/uu/api/res/1.2/mjfyIRCZqv5cKOaDAteeeQ--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://slingstone.zenfs.com/offnetwork/f65f1a882062d2f83d082091204af21f,7759,[Image],261 ms
02:14:59.320,GET https://www.yahoo.com/sy/uu/api/res/1.2/.0KkSy23h78fNRg9uhdn3g--/Zmk9c3RyaW07aD0zODY7cHlvZmY9MDtxPTgwO3c9NDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en/homerun/feed_manager_auto_publish_494/b44a12b6070ed00fb3aced51f2898671,29906,[Image],126 ms
02:14:59.320,GET https://www.yahoo.com/sy/uu/api/res/1.2/uzPYW_ztzZUSzGR_sVcufA--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://d.yimg.com/hd/abclocalnews/1/4/2d73cb7e-04b6-44b4-924b-46caa4a08c56_HPOVQXdxDpmwLaRKxNIm3TkpVX7dqoFCCmn2H5AywaSvuBU8RuseXwDL0SLSpNFXOEir_VOgh1Q-_2_0.jpg,9387,[Image],259 ms
02:14:59.321,GET https://www.yahoo.com/sy/uu/api/res/1.2/lcaYzgMVgCGQNCz6VnajPg--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en-us/video/video.cbsnewsvideos.com/276d717554210bff965cfd5faa25a51a,10161,[Image],126 ms
02:14:59.321,GET https://www.yahoo.com/sy/uu/api/res/1.2/5Y770Mk4vN.n3p.96WR_7w--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://globalfinance.zenfs.com/images/SG_AHTTP_AP_FINANCIALTIMES/eda53a6883344bc9bc3c5e6bafb7c02f_original.jpg.cf.jpg,6300,[Image],126 ms
02:14:59.322,GET https://www.yahoo.com/sy/os/mit/ape/w/d8f6e02/dark/partly_cloudy_day.png,3114,[Image],126 ms
02:14:59.322,GET https://www.yahoo.com/sy/os/mit/ape/m/81f43c2/t.gif,642,[Image],126 ms
02:14:59.323,GET https://www.yahoo.com/sy/os/mit/ape/w/d8f6e02/dark/fair_day.png,3193,[Image],127 ms
02:14:59.323,GET https://www.yahoo.com/sy/uu/api/res/1.2/mV9gahAEK3mhJXn4d.UZ3g--/Zmk9c3RyaW07aD00MTQ7cHlvZmY9MDtxPTgwO3c9NDE0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/cv/ae/default/170214/love-honor.jpg,22678,[Image],176 ms
02:14:59.324,GET https://www.yahoo.com/sy/zz/combo,165414,[JavaScript],248 ms
02:14:59.324,GET https://www.yahoo.com/sy/uu/api/res/1.2/3zCZkX.zeQnO69I6NUidaA--/Zmk9c3RyaW07aD00MTQ7cHlvZmY9MDtxPTgwO3c9NDE0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/cv/ae/default/170214/ross-rachel.jpg,28297,[Image],178 ms
02:14:59.325,GET https://www.yahoo.com/sy/zz/combo,159520,[JavaScript],247 ms
02:14:59.331,GET https://www.yahoo.com/sy/zz/combo,6610,[JavaScript],242 ms
02:14:59.370,GET https://s.yimg.com/dh/ap/default/170206/bh_eyebrow.png,8485,[Image],78 ms
02:14:59.371,GET https://s.yimg.com/dh/ap/default/160115/fuji-spinner-2.gif,21146,[Image],211 ms
02:14:59.371,GET https://s.yimg.com/zz/nn/lib/metro/g/my/yahoo_en-US_f_p_190x45_2x.png,9200,[Image],147 ms
02:14:59.377,GET https://s.yimg.com/rq/darla/2-9-9/html/r-csc.html,1816,[HTML],205 ms
02:14:59.381,GET https://s.yimg.com/rq/darla/2-9-9/html/r-sf.html,1328,[HTML],201 ms
02:15:00.159,GET https://s.yimg.com/rq/darla/2-9-9/js/sfext-min.js,28574,[JavaScript],132 ms
02:15:00.161,GET https://s.yimg.com/rq/darla/2-9-9/html/r-sf.html,¡ª,[HTML],0 ms
02:15:00.234,GET https://www.yahoo.com/sy/lq/lib/3pm/cs_0.2.js,1554,[JavaScript],61 ms
02:15:00.238,GET https://beap-bc.yahoo.com/yi,533,[Image],198 ms
02:15:00.240,GET https://s.yimg.com/rq/sbox/bv.js,976,[JavaScript],67 ms
02:15:00.474,GET https://s.yimg.com/zz/combo,45666,[JavaScript],132 ms
02:15:00.533,GET https://sb.scorecardresearch.com/p,663,[Image],937 ms
02:15:00.536,GET https://s.yimg.com/rq/sbox/bv2.html,1730,[HTML],70 ms
02:15:00.536,GET https://pr-bh.ybp.yahoo.com/fac-sync,367,[Image],428 ms
02:15:00.569,GET https://s.yimg.com/rq/darla/2-9-9/js/sfext-min.js,¡ª,[JavaScript],0 ms
02:15:00.580,GET https://na.ads.yahoo.com/yax/banner,1726,[JavaScript],241 ms
02:15:00.682,GET https://na.ads.yahoo.com/yax/banner,1726,[JavaScript],525 ms
02:15:00.879,GET https://geo-um.btrll.com/v1/map_pixel/sb-uncapped,792,[JavaScript],311 ms
02:15:00.910,POST https://udc.yahoo.com/v2/public/yql,2005,[MIME],261 ms
02:15:00.915,GET https://s.yimg.com/zz/combo,13022,[JavaScript],68 ms
02:15:00.916,GET https://www.yahoo.com/sy/zz/combo,7384,[JavaScript],66 ms
02:15:01.088,GET https://s.yimg.com/zz/combo,4097,[JavaScript],67 ms
02:15:01.462,GET https://www.yahoo.com/p.gif,667,[Image],181 ms
02:15:01.474,GET https://www.yahoo.com/_td_api/beacon/info,¡ª,[Image],123 ms
02:15:01.481,GET https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js,20188,[JavaScript],505 ms
02:15:01.483,GET https://ads.yahoo.com/get-user-id,1248,[JavaScript],289 ms
02:15:01.506,POST https://www.yahoo.com/_td_api,83077,[JSON],353 ms
02:15:01.519,OPTIONS https://comet.yahoo.com/comet,¡ª,[Text],540 ms
02:15:01.525,GET https://geo-um.btrll.com/v1/map_pixel/sb/37.png,554,[Image],38 ms
02:15:01.526,GET https://geo-um.btrll.com/v1/map_pixel/sb/41.png,674,[Image],79 ms
02:15:01.526,GET https://geo-um.btrll.com/v1/map_pixel/sb/70.png,567,[Image],109 ms
02:15:01.613,GET https://www.yahoo.com/lib/metro/g/myy/rapidworker_1_2_0.0.4.js,7763,[JavaScript],65 ms
02:15:01.617,GET https://x.bidswitch.net/check_uuid/https%3A%2F%2Fpr-bh.ybp.yahoo.com%2Fsync%2Fiponweb%2Fcsrc%2F7%2F%3Fbidswitch_ssp_id%3Dbrx%26ssp_user_id%3D%24%7BBSW_UUID%7D,629,[Image],506 ms
02:15:01.647,GET https://sb.scorecardresearch.com/p2,309,[Image],43 ms
02:15:01.665,GET https://csync.flickr.com/csync,41,[Text],2839 ms
02:15:01.697,GET https://geo-um.btrll.com/v1/map_pixel/sb/34.png,787,[Image],39 ms
02:15:01.698,GET https://geo-um.btrll.com/v1/map_pixel/sb/45.png,772,[Image],45 ms
02:15:01.698,GET https://geo-um.btrll.com/v1/map_pixel/sb/12.png,735,[Image],40 ms
02:15:01.769,GET https://pix04.revsci.net/J13421/a1/0/3/match.302,788,[Image],100 ms
02:15:01.807,GET https://sync.adaptv.advertising.com/sync,593,[Image],171 ms
02:15:01.882,GET https://cm.g.doubleclick.net/pixel,778,[Image],42775 ms
02:15:01.945,GET https://sync.mathtag.com/sync/img,615,[Image],243 ms
02:15:01.946,GET https://ads.yahoo.com/get-user-id,1248,[JavaScript],82 ms
02:15:01.948,GET https://image2.pubmatic.com/AdServer/UCookieSetPug,455,[Image],186 ms
02:15:02.059,GET https://rtd.tubemogul.com/upi/pid/273jc83s,619,[Image],509 ms
02:15:02.060,GET https://pr-bh.ybp.yahoo.com/sync/brightroll/3WKO5pEmBXnIBMAuNGg&n=1487124901,240,[Image],118 ms
02:15:02.070,GET https://match.adsrvr.org/track/cmf/generic,712,[Image],160 ms
02:15:02.103,POST https://udc.yahoo.com/v2/public/yql,8395,[MIME],259 ms
02:15:02.219,GET https://geo-um.btrll.com/v1/map_pixel/sb/15.png,1068,[Image],37 ms
02:15:02.240,GET https://pagead2.googlesyndication.com/pub-config/r20160913/ca-pub-6785382607161389.js,559,[JavaScript],66 ms
02:15:02.244,GET https://googleads.g.doubleclick.net/pagead/html/r20170208/r20170110/zrt_lookup.html,7235,[HTML],106 ms
02:15:02.244,GET https://pagead2.googlesyndication.com/pagead/js/r20170208/r20170110/show_ads_impl.js,67199,[JavaScript],161 ms
02:15:02.289,POST https://udc.yahoo.com/v2/public/yql,4998,[MIME],257 ms
02:15:02.456,POST https://udc.yahoo.com/v2/public/yql,2291,[MIME],251 ms
02:15:02.509,GET https://www.yahoo.com/_td_api/resource/contentList;ad_meta=true;app_name=mega;category=undefined;curveball=%7B%22sectionId%22%3A4250754%2C%22positionThreshold%22%3A200%2C%22enabled%22%3Afalse%2C%22count%22%3A5%2C%22lowerBound%22%3A2%2C%22fromContentAPI%22%3A0%2C%22fromCurveballAPI%22%3A1%2C%22enableBeaconListenerOnly%22%3Atrue%2C%22enableVisibilityRect%22%3Atrue%2C%22adChoicesUrl%22%3A%22https%3A%2F%2Finfo.yahoo.com%2Fprivacy%2Fus%2Fyahoo%2Frelevantads.html%22%7D;enableIframeAutoPlayException=true;entities_enabled=true;forceRedisRead=true;imageResize=true;include_category_data=true;lazyLoad=true;linkYlk=itc%3A0%2Celm%3Acontext_link%3B;nydc_content=true;offnetDeeplink=true;page_design=modal;page_type=content;resizeIframeUrl=true;resizeSlideshowEnabled=true;supplySegments_enabled=true;useSSSummary=true;use_cap_summary=true;use_mags_nydc=true;use_ss_ycts=true;user_segment=0;uuids=47eb43e4-1240-3db0-9bbb-aac13642e8a5%2C04b4108b-2c37-3e40-8e21-086d903d671a%2C2f92ae51-d28e-3302-8b85-df7c24b80350%2C5b01e36a-669f-3af5-884f-4d53d0921bc2%2Cd6290908-fbc4-33c6-bd1c-f9c316236509%2C2eafd97c-aeed-3142-90f2-2d288f1b4ad7%2Cf64501cb-6c72-38be-b8b3-b97ff55ffb82%2C048b48c5-f1b0-3f67-b321-2bd07c4b7e70%2C16bfae23-954a-3874-a308-8efbd2d359b7%2Ca9580dfa-214e-32b8-a5ca-948364b9fa57;videoEnrichment=true;yqlResizeEnabled=true,20188,[JSON],271 ms
02:15:02.591,GET https://geo-um.btrll.com/v1/map/c76f615f1b0baa15/ccfgo0hca7ed1/,525,[Image],38 ms
02:15:02.719,GET https://googleads.g.doubleclick.net/pagead/ads,876,[HTML],709 ms
02:15:02.719,GET https://pagead2.googlesyndication.com/pagead/osd.js,29320,[JavaScript],74 ms
02:15:02.725,GET https://pixel.tapad.com/idsync/ex/receive,629,[Image],185 ms
02:15:02.743,POST https://udc.yahoo.com/v2/public/yql,8828,[MIME],253 ms
02:15:02.804,GET https://googleads.g.doubleclick.net/pagead/ads,1645,[HTML],261 ms
02:15:02.811,GET https://csync.yahooapis.com/csync,548,[Text],494 ms
02:15:02.893,GET https://geo-um.btrll.com/v1/map/8ce6ac1ff5f5cd2f/2935083043725848844-VB8ecd2a88-f324-11e6-855b-062e5a4165a3/,525,[Image],44 ms
02:15:02.962,GET https://cache.btrll.com/default/Pix-1x1.gif,554,[Image],184 ms
02:15:02.978,GET https://pr-bh.ybp.yahoo.com/sync/iponweb/csrc/7/,262,[Image],287 ms
02:15:02.982,GET https://pix04.revsci.net/J13421/a1/Z/3/match.302,862,[Image],45 ms
02:15:03.353,GET https://geo-um.btrll.com/v1/map/28eda12c1e0f2565/BLPwGCRLNl4uaLaMQR1z1zl4ogPq/,525,[Image],37 ms
02:15:03.508,GET https://comet.yahoo.com/comet,575,[JavaScript],249 ms
02:15:03.509,GET https://comet.yahoo.com/comet,575,[JavaScript],514 ms
02:15:03.509,GET https://comet.yahoo.com/comet,576,[JavaScript],495 ms
02:15:03.513,GET https://comet.yahoo.com/comet,576,[JavaScript],503 ms
02:15:03.513,GET https://comet.yahoo.com/comet,576,[JavaScript],506 ms
02:15:03.544,GET https://sync.mathtag.com/sync/img,615,[Image],97 ms
02:15:03.578,GET https://x.bidswitch.net/sync,402,[Image],91 ms
02:15:03.609,GET https://sync.mathtag.com/sync/img,663,[Image],88 ms
02:15:03.733,GET https://s.yimg.com/ja/ap/adxbackup/OIEE_970x250.html,917,[HTML],66 ms
02:15:03.746,GET https://match.adsrvr.org/track/cmb/generic,725,[Image],76 ms
02:15:03.747,GET https://image2.pubmatic.com/AdServer/UCookieSetPug,455,[Image],68 ms
02:15:03.930,GET https://na.ads.yahoo.com/yax/banner,1247,[HTML],230 ms
02:15:04.018,GET https://sync.mathtag.com/sync/img,482,[Image],93 ms
02:15:04.025,GET https://geo-um.btrll.com/v1/map/3c5a334a19c22e06/108002d9-f11c-43eb-83e7-e31758f0a2e9/,525,[Image],42 ms
02:15:04.030,GET https://geo-um.btrll.com/v1/map/a4dd7f3b7ef38c39/8f7c7791-f324-11e6-bece-005056a27d22/,525,[Image],42 ms
02:15:04.074,GET https://s.yimg.com/ja/ap/adxbackup/OIEE_970x250.jpg,97244,[Image],198 ms
02:15:04.099,GET https://rtd.tubemogul.com/ct/upi/pid/273jc83s,519,[Image],1129 ms
02:15:04.156,GET https://geo-um.btrll.com/v1/map/46336a98d9d650b7/9ab09304-0401-4103-a142-4b84a3049825/,525,[Image],37 ms
02:15:04.243,GET http://image2.pubmatic.com/AdServer/UCookieSetPug,437,[Image],73 ms
02:15:04.348,GET https://cache.btrll.com/default/Pix-1x1.gif,451,[Image],87 ms
02:15:04.379,GET https://s.yimg.com/ja/ap/backupads/300x600_OIEE_UK.jpg,38326,[Image],71 ms
02:15:04.505,GET http://image2.pubmatic.com/AdServer/UCookieSetPug,437,[Image],73 ms
02:15:04.577,GET https://pr-bh.ybp.yahoo.com/sync/pubmatic/csrc/3/F8FB7099-F2D1-405B-AC8F-B364235EDF58,189,[Image],119 ms
02:15:04.788,GET https://ads.yahoo.com/get-user-id,583,[Image],85 ms
02:15:04.905,GET https://pr-bh.ybp.yahoo.com/sync/pubmatic/csrc/3/21F5918A-F252-41B1-BEDC-C2BF103CBFBC,189,[Image],117 ms
02:15:05.153,GET https://e.nexac.com/e/yahoo_sync.xgi,630,[Image],1251 ms
02:15:05.163,GET https://geo-um.btrll.com/v1/map/1292d27a548c5efd/-3899039785517720073/,525,[Image],38 ms
02:15:05.497,POST https://comet.yahoo.com/comet,788,[JSON],5033 ms
02:15:06.044,GET https://geo.yahoo.com/c,532,[Image],247 ms
02:15:06.231,POST https://udc.yahoo.com/v2/public/yql,3887,[MIME],257 ms
02:15:06.277,GET https://e.nexac.com/e/xrefid.xgi,548,[Image],357 ms
02:15:12.567,POST https://comet.yahoo.com/comet,1336,[JSON],247 ms
,,,,
wikipedia.com,,,,
Time,Request,Resp. Size,Analysis,Total time
02:16:48.191,GET https://wikipedia.org/,19986,[HTML],612 ms
02:16:48.824,GET https://www.wikipedia.org/,19939,[HTML],407 ms
02:16:49.321,GET https://www.wikipedia.org/portal/wikipedia.org/assets/img/Wikipedia_wordmark.png,2035,[Image],205 ms
02:16:49.322,GET https://www.wikipedia.org/portal/wikipedia.org/assets/img/Wikipedia-logo-v2.png,13288,[Image],211 ms
02:16:49.324,GET https://www.wikipedia.org/portal/wikipedia.org/assets/js/index-4398b00936.js,9766,[JavaScript],208 ms
02:16:49.324,GET https://www.wikipedia.org/portal/wikipedia.org/assets/js/gt-ie9-c84bf66d33.js,1233,[JavaScript],260 ms
02:16:49.601,GET https://www.wikipedia.org/portal/wikipedia.org/assets/img/sprite-icons.png,1671,[Image],203 ms
02:16:49.602,GET https://www.wikipedia.org/portal/wikipedia.org/assets/img/sprite-project-logos.png,8398,[Image],205 ms
02:16:49.812,GET https://www.wikipedia.org/portal/wikipedia.org/assets/l10n/zh-1c501ded.json,1517,[JSON],202 ms
